"particip_code","rec_session","PE","rec_acc","rec_Obj"
18,1,"high",0,"mango"
18,1,"medium",1,"coffeebean"
18,1,"high",1,"dishsoap"
18,2,"medium",0,"pipepiano"
18,1,"medium",1,"celery"
18,1,"medium",0,"endive2"
18,1,"medium",1,"flyswatter2"
18,1,"medium",0,"harp2"
18,1,"medium",1,"saw"
18,1,"low",1,"pan"
18,2,"low",0,"oboe2"
18,1,"low",1,"glassmop2"
18,2,"medium",0,"key2"
18,1,"medium",0,"coconut2"
18,1,"high",0,"mango2"
18,2,"high",0,"violin2"
18,1,"medium",1,"record"
18,2,"low",1,"lettuce"
18,2,"medium",1,"triangle"
18,2,"low",0,"doormat2"
18,2,"high",1,"ginger"
18,2,"high",1,"rubbergloves"
18,2,"low",0,"knife2"
18,1,"low",0,"casabamelon2"
18,1,"medium",1,"recyclingbin2"
18,2,"high",1,"kiwi"
18,2,"high",0,"oboe"
18,1,"high",1,"mushroom"
18,1,"medium",1,"saxophone2"
18,1,"high",0,"handbrush"
18,2,"medium",1,"lintroller"
18,2,"medium",0,"cherry"
18,1,"medium",1,"lintroller2"
18,1,"medium",0,"pineapple"
18,2,"medium",1,"cushion2"
18,2,"low",1,"tuba"
18,1,"high",1,"handvacuum2"
18,1,"low",0,"onion"
18,1,"medium",1,"glass"
18,1,"high",0,"metronome2"
18,2,"low",0,"grape"
18,2,"medium",0,"cauliflower2"
18,2,"low",1,"pipepiano2"
18,2,"high",0,"cucumber2"
18,1,"low",1,"corn2"
18,1,"low",1,"saw2"
18,1,"low",0,"greenolive2"
18,1,"medium",1,"gong"
18,1,"low",1,"tambourine2"
18,2,"medium",0,"peppergreen"
18,1,"medium",1,"rug2"
18,2,"medium",0,"glass2"
18,1,"medium",1,"harp"
18,1,"medium",0,"onion2"
18,2,"medium",1,"guitarcase2"
18,1,"high",0,"cucumber"
18,1,"medium",0,"electricdrumset2"
18,1,"high",0,"tambourine"
18,2,"medium",0,"cabbage2"
18,1,"low",0,"thread2"
18,2,"medium",1,"handbrush2"
18,1,"low",0,"speaker2"
18,2,"medium",0,"flute2"
18,1,"medium",1,"thermometer"
18,1,"medium",1,"cushion"
18,2,"medium",1,"coconut"
18,1,"high",1,"lemon"
18,2,"medium",0,"pear"
18,1,"medium",1,"guitarcase"
18,2,"high",0,"harmonica"
18,1,"medium",1,"flyswatter"
18,1,"low",1,"maraca2"
18,2,"high",1,"pitcher"
18,1,"medium",1,"ginger2"
18,2,"medium",1,"musicsheet"
18,2,"medium",1,"scale"
18,2,"high",1,"marimba2"
18,1,"low",0,"scale2"
18,1,"high",1,"trombone"
18,1,"high",1,"brusselssprout"
18,1,"high",0,"corn"
18,2,"medium",1,"saxophone"
18,2,"medium",1,"flute"
18,2,"low",0,"eggplant2"
18,2,"low",0,"safetypin2"
18,1,"medium",1,"metronome"
18,1,"low",1,"lemon2"
18,1,"high",0,"timbal2"
18,1,"low",1,"brusselssprout2"
18,1,"medium",0,"hihat"
18,1,"high",1,"ironingboard2"
18,1,"low",0,"broccoli"
18,1,"low",1,"violin"
18,2,"high",1,"maraca"
18,1,"medium",0,"orange"
18,2,"medium",1,"iceberglettuce"
18,2,"medium",0,"towel2"
18,1,"low",0,"iron"
18,2,"low",1,"drums2"
18,1,"low",1,"record2"
18,2,"low",0,"pineapple2"
18,2,"medium",1,"match2"
18,2,"low",0,"musicsheet2"
18,2,"high",0,"dustpan2"
18,2,"low",0,"vacuumcleaner2"
18,1,"low",0,"teapot2"
18,1,"medium",1,"peanut2"
18,1,"medium",1,"cherry2"
18,2,"high",1,"garlic"
18,1,"medium",1,"mushroom2"
18,2,"high",1,"orange2"
18,2,"low",1,"pear2"
18,2,"high",0,"glassmop"
18,2,"low",0,"wateringcan2"
18,2,"low",1,"endive"
18,2,"medium",0,"celery2"
18,1,"medium",0,"electricguitar"
18,2,"high",0,"grape2"
18,2,"high",0,"grandpiano"
18,2,"medium",1,"eggplant"
18,2,"high",1,"peanut"
18,1,"low",1,"peppergreen2"
18,2,"high",1,"vacuumcleaner"
18,2,"medium",1,"gong2"
18,2,"medium",0,"garbagebin"
18,1,"high",1,"thermometer2"
18,2,"low",0,"keyboard2"
18,2,"low",0,"timbal"
18,2,"high",0,"electricguitar2"
18,2,"medium",1,"musicstand"
18,2,"high",1,"pan2"
18,2,"high",1,"leek2"
18,1,"medium",1,"match"
18,2,"low",1,"frenchhorn"
18,1,"high",1,"panflute"
18,2,"low",0,"teapot"
18,1,"high",0,"wateringcan"
18,2,"high",0,"rug"
18,1,"low",0,"sponge2"
18,2,"low",1,"rubbergloves2"
18,1,"medium",0,"coffeebean2"
18,2,"medium",1,"tuba2"
18,1,"medium",1,"speaker"
18,2,"medium",1,"broccoli2"
18,2,"low",0,"carrot2"
18,1,"low",1,"triangle2"
19,2,"medium",1,"harmonica"
19,1,"low",0,"glassmop2"
19,1,"high",0,"harp2"
19,2,"high",1,"musicsheet2"
19,1,"high",0,"ironingboard2"
19,1,"high",0,"garbagebin2"
19,2,"medium",1,"garlic2"
19,2,"medium",1,"leek"
19,2,"medium",1,"flute"
19,2,"low",1,"laud"
19,2,"medium",1,"match"
19,1,"high",0,"cherrytomato"
19,2,"high",1,"knife2"
19,2,"medium",1,"musicstand"
19,1,"low",0,"rug2"
19,1,"medium",0,"handvacuum2"
19,1,"high",0,"tambourine2"
19,1,"medium",0,"electricdrumset2"
19,2,"low",1,"iceberglettuce2"
19,2,"medium",1,"towel2"
19,1,"medium",0,"hihat"
19,1,"high",0,"dishsoap"
19,1,"high",0,"mango"
19,1,"medium",0,"coffeebean"
19,1,"high",0,"electricdrumset"
19,2,"medium",1,"safetypin"
19,1,"medium",0,"celery"
19,1,"medium",0,"endive2"
19,1,"medium",0,"flutetrans2"
19,1,"medium",0,"iron2"
19,1,"medium",0,"record"
19,1,"low",0,"metronome"
19,2,"low",1,"rubbergloves2"
19,1,"low",0,"grandpiano2"
19,2,"medium",1,"keyboard2"
19,1,"medium",0,"coconut2"
19,1,"high",0,"mango2"
19,2,"high",1,"wateringcan2"
19,1,"medium",0,"saw"
19,2,"low",1,"lettuce"
19,2,"medium",1,"thermometer"
19,2,"low",1,"electricguitar2"
19,2,"high",1,"ginger"
19,2,"high",1,"oboe"
19,2,"low",1,"laud2"
19,1,"low",0,"casabamelon2"
19,1,"medium",0,"musicstand2"
19,2,"high",1,"kiwi"
19,2,"high",1,"rubbergloves"
19,1,"high",0,"mushroom"
19,1,"medium",0,"scale2"
19,1,"high",0,"guitarcase"
19,2,"medium",1,"maraca"
19,2,"medium",1,"cherry"
19,1,"medium",0,"maraca2"
19,1,"medium",0,"pineapple"
19,2,"medium",1,"drums2"
19,2,"low",1,"vacuumcleaner"
19,1,"high",0,"harmonica2"
19,1,"low",0,"onion"
19,1,"medium",0,"gong"
19,1,"high",0,"pan2"
19,2,"low",0,"grape"
19,2,"medium",1,"cauliflower2"
19,2,"low",1,"safetypin2"
19,2,"high",1,"cucumber2"
19,1,"low",0,"corn2"
19,1,"low",0,"record2"
19,1,"low",0,"greenolive2"
19,1,"medium",0,"glass"
19,1,"low",0,"spraybottle2"
19,2,"medium",1,"peppergreen"
19,1,"medium",0,"panflute2"
19,2,"medium",1,"gong2"
19,1,"medium",0,"iron"
19,1,"medium",0,"onion2"
19,2,"medium",1,"handbrush2"
19,1,"high",0,"cucumber"
19,1,"medium",0,"dishsoap2"
19,1,"high",0,"spraybottle"
19,2,"medium",1,"cabbage2"
19,1,"low",0,"trombone2"
19,2,"medium",1,"guitarcase2"
19,1,"low",0,"sponge2"
19,2,"medium",1,"dustpan2"
19,1,"medium",0,"triangle"
19,1,"medium",0,"drums"
19,2,"medium",1,"coconut"
19,1,"high",0,"lemon"
19,2,"medium",1,"pear"
19,1,"medium",0,"handbrush"
19,2,"high",1,"handvacuum"
19,1,"medium",0,"flutetrans"
19,1,"low",0,"lintroller2"
19,2,"high",1,"musicsheet"
19,1,"medium",0,"ginger2"
19,2,"medium",1,"pitcher"
19,2,"medium",1,"saxophone"
19,2,"high",1,"match2"
19,1,"low",0,"saxophone2"
19,1,"high",0,"thread"
19,1,"high",0,"brusselssprout"
19,1,"high",0,"corn"
19,2,"medium",1,"scale"
19,2,"medium",1,"dustpan"
19,2,"low",1,"eggplant2"
19,2,"low",1,"pipepiano2"
19,1,"medium",0,"pan"
19,1,"low",0,"lemon2"
19,1,"high",0,"teapot2"
19,1,"low",0,"brusselssprout2"
19,1,"medium",0,"ironingboard"
19,1,"high",0,"hihat2"
19,1,"low",0,"broccoli"
19,1,"low",0,"wateringcan"
19,2,"high",1,"lintroller"
19,1,"medium",0,"orange"
19,2,"medium",1,"iceberglettuce"
19,2,"medium",1,"trumpet2"
19,1,"low",0,"harp"
19,2,"low",1,"cushion2"
19,1,"low",0,"saw2"
19,2,"low",1,"pineapple2"
19,2,"medium",1,"marimba2"
19,2,"low",1,"pitcher2"
19,2,"high",1,"flute2"
19,2,"low",1,"tuba2"
19,1,"low",0,"timbal2"
19,1,"medium",0,"peanut2"
19,1,"medium",0,"cherry2"
19,2,"high",1,"garlic"
19,1,"medium",0,"mushroom2"
19,2,"high",1,"orange2"
19,2,"low",1,"pear2"
19,2,"high",1,"grandpiano"
19,2,"low",1,"violin2"
19,2,"low",1,"endive"
19,2,"medium",1,"celery2"
19,1,"medium",0,"doormat"
19,2,"high",1,"grape2"
19,2,"high",1,"glassmop"
19,2,"medium",1,"eggplant"
19,2,"high",1,"peanut"
19,1,"low",0,"peppergreen2"
19,2,"high",1,"tuba"
19,2,"medium",1,"glass2"
19,2,"medium",1,"frenchhorn"
19,1,"high",0,"triangle2"
19,2,"low",1,"key2"
19,2,"low",1,"teapot"
19,2,"high",1,"doormat2"
19,2,"medium",1,"recyclingbin"
19,2,"high",1,"metronome2"
19,2,"high",1,"leek2"
19,1,"medium",0,"marimba"
19,2,"low",1,"garbagebin"
19,1,"high",0,"rug"
19,2,"low",1,"timbal"
19,1,"high",0,"violin"
19,2,"high",1,"panflute"
19,1,"low",0,"speaker2"
19,2,"low",0,"oboe2"
19,1,"medium",0,"coffeebean2"
19,2,"medium",1,"vacuumcleaner2"
19,1,"medium",0,"sponge"
19,2,"medium",1,"broccoli2"
19,2,"low",1,"carrot2"
19,1,"low",0,"thermometer2"
20,2,"medium",1,"harmonica"
20,1,"low",0,"cherry2"
20,1,"high",1,"harp2"
20,2,"high",0,"musicsheet2"
20,1,"high",0,"corn2"
20,1,"high",1,"cauliflower2"
20,2,"medium",1,"match2"
20,2,"medium",0,"safetypin"
20,2,"medium",1,"flute"
20,2,"low",0,"laud"
20,2,"medium",1,"garlic"
20,1,"high",0,"handbrush"
20,2,"high",1,"eggplant2"
20,2,"medium",1,"musicstand"
20,1,"low",1,"kiwi2"
20,1,"medium",0,"coconut2"
20,1,"high",1,"tambourine2"
20,1,"medium",1,"electricdrumset2"
20,2,"low",1,"rubbergloves2"
20,2,"medium",1,"pear2"
20,1,"medium",1,"hihat"
20,1,"high",1,"brusselssprout"
20,1,"high",1,"sponge"
20,1,"medium",0,"iron"
20,1,"high",0,"electricdrumset"
20,2,"medium",1,"leek"
20,1,"medium",1,"glass"
20,1,"medium",1,"lintroller2"
20,1,"medium",1,"flutetrans2"
20,1,"medium",0,"coffeebean2"
20,1,"medium",1,"record"
20,1,"low",1,"metronome"
20,2,"low",0,"iceberglettuce2"
20,1,"low",1,"grandpiano2"
20,2,"medium",0,"keyboard2"
20,1,"medium",1,"handvacuum2"
20,1,"high",0,"sponge2"
20,2,"high",1,"pineapple2"
20,1,"medium",1,"lemon"
20,2,"low",1,"scale"
20,2,"medium",0,"orange"
20,2,"low",0,"electricguitar2"
20,2,"high",0,"pan"
20,2,"high",1,"oboe"
20,2,"low",1,"laud2"
20,1,"low",1,"flyswatter2"
20,1,"medium",1,"musicstand2"
20,2,"high",1,"rug"
20,2,"high",1,"iceberglettuce"
20,1,"high",0,"spraybottle"
20,1,"medium",1,"lettuce2"
20,1,"high",1,"guitarcase"
20,2,"medium",1,"maraca"
20,2,"medium",0,"glassmop"
20,1,"medium",1,"maraca2"
20,1,"medium",1,"wateringcan"
20,2,"medium",1,"drums2"
20,2,"low",0,"peppergreen"
20,1,"high",1,"harmonica2"
20,1,"low",1,"teapot"
20,1,"medium",1,"gong"
20,1,"high",1,"ginger2"
20,2,"low",0,"pitcher"
20,2,"medium",0,"garbagebin2"
20,2,"low",1,"leek2"
20,2,"high",1,"key2"
20,1,"low",0,"ironingboard2"
20,1,"low",1,"record2"
20,1,"low",0,"recyclingbin2"
20,1,"medium",1,"celery"
20,1,"low",0,"mushroom2"
20,2,"medium",1,"vacuumcleaner"
20,1,"medium",1,"panflute2"
20,2,"medium",1,"gong2"
20,1,"medium",1,"coffeebean"
20,1,"medium",0,"teapot2"
20,2,"medium",1,"cherrytomato2"
20,1,"high",0,"key"
20,1,"medium",1,"brusselssprout2"
20,1,"high",1,"mushroom"
20,2,"medium",1,"doormat2"
20,1,"low",1,"trombone2"
20,2,"medium",0,"guitarcase2"
20,1,"low",1,"mango2"
20,2,"medium",0,"carrot2"
20,1,"medium",1,"triangle"
20,1,"medium",1,"drums"
20,2,"medium",0,"handvacuum"
20,1,"high",0,"saw"
20,2,"medium",1,"towel"
20,1,"medium",0,"cherrytomato"
20,2,"high",0,"coconut"
20,1,"medium",0,"flutetrans"
20,1,"low",1,"endive2"
20,2,"high",0,"musicsheet"
20,1,"medium",0,"pan2"
20,2,"medium",1,"grape"
20,2,"medium",1,"saxophone"
20,2,"high",1,"garlic2"
20,1,"low",1,"saxophone2"
20,1,"high",0,"peanut"
20,1,"high",0,"dishsoap"
20,1,"high",1,"ironingboard"
20,2,"medium",1,"lettuce"
20,2,"medium",1,"carrot"
20,2,"low",0,"knife2"
20,2,"low",1,"pipepiano2"
20,1,"medium",1,"ginger"
20,1,"low",1,"saw2"
20,1,"high",1,"onion2"
20,1,"low",0,"dishsoap2"
20,1,"medium",1,"corn"
20,1,"high",1,"hihat2"
20,1,"low",1,"cushion"
20,1,"low",1,"pineapple"
20,2,"high",1,"endive"
20,1,"medium",1,"thermometer"
20,2,"medium",0,"rubbergloves"
20,2,"medium",1,"trumpet2"
20,1,"low",1,"harp"
20,2,"low",1,"broccoli2"
20,1,"low",1,"lemon2"
20,2,"low",1,"wateringcan2"
20,2,"medium",0,"marimba2"
20,2,"low",1,"grape2"
20,2,"high",1,"flute2"
20,2,"low",1,"tuba2"
20,1,"low",1,"timbal2"
20,1,"medium",1,"thread2"
20,1,"medium",1,"glassmop2"
20,2,"high",1,"match"
20,1,"medium",1,"spraybottle2"
20,2,"high",1,"thermometer2"
20,2,"low",0,"towel2"
20,2,"high",1,"grandpiano"
20,2,"low",1,"violin2"
20,2,"low",1,"lintroller"
20,2,"medium",1,"glass2"
20,1,"medium",1,"cabbage"
20,2,"high",0,"pitcher2"
20,2,"high",0,"cherry"
20,2,"medium",0,"knife"
20,2,"high",0,"thread"
20,1,"low",0,"vacuumcleaner2"
20,2,"high",1,"tuba"
20,2,"medium",1,"celery2"
20,2,"medium",1,"frenchhorn"
20,1,"high",1,"triangle2"
20,2,"low",1,"cucumber2"
20,2,"low",0,"onion"
20,2,"high",0,"cabbage2"
20,2,"medium",0,"greenolive"
20,2,"high",1,"metronome2"
20,2,"high",0,"safetypin2"
20,1,"medium",1,"marimba"
20,2,"low",1,"cauliflower"
20,1,"high",1,"kiwi"
20,2,"low",0,"timbal"
20,1,"high",1,"violin"
20,2,"high",1,"panflute"
20,1,"low",1,"speaker2"
20,2,"low",1,"oboe2"
20,1,"medium",0,"iron2"
20,2,"medium",1,"peppergreen2"
20,1,"medium",0,"mango"
20,2,"medium",0,"cushion2"
20,2,"low",1,"dustpan2"
20,1,"low",0,"orange2"
21,2,"medium",1,"handvacuum"
21,1,"low",1,"grandpiano2"
21,1,"high",1,"iron2"
21,2,"high",0,"pitcher2"
21,1,"high",1,"hihat2"
21,1,"high",0,"frenchhorn2"
21,2,"medium",1,"garlic2"
21,2,"medium",0,"leek"
21,2,"medium",1,"dustpan"
21,2,"low",1,"knife"
21,2,"medium",0,"marimba"
21,1,"high",1,"cherrytomato"
21,2,"high",0,"laud2"
21,2,"medium",1,"recyclingbin"
21,1,"low",0,"panflute2"
21,1,"medium",0,"harmonica2"
21,1,"high",1,"spraybottle2"
21,1,"medium",0,"dishsoap2"
21,2,"low",0,"iceberglettuce2"
21,2,"medium",0,"trumpet2"
21,1,"medium",1,"ironingboard"
21,1,"high",1,"electricdrumset"
21,1,"high",1,"mango"
21,1,"medium",1,"coffeebean"
21,1,"high",1,"dishsoap"
21,2,"medium",1,"pipepiano"
21,1,"medium",1,"celery"
21,1,"medium",0,"endive2"
21,1,"medium",1,"flyswatter2"
21,1,"medium",0,"harp2"
21,1,"medium",0,"saw"
21,1,"low",1,"pan"
21,2,"low",0,"oboe2"
21,1,"low",0,"glassmop2"
21,2,"medium",1,"key2"
21,1,"medium",1,"coconut2"
21,1,"high",0,"mango2"
21,2,"high",0,"violin2"
21,1,"medium",0,"record"
21,2,"low",0,"lettuce"
21,2,"medium",1,"triangle"
21,2,"low",1,"doormat2"
21,2,"high",0,"ginger"
21,2,"high",1,"rubbergloves"
21,2,"low",1,"knife2"
21,1,"low",0,"casabamelon2"
21,1,"medium",1,"recyclingbin2"
21,2,"high",0,"kiwi"
21,2,"high",1,"oboe"
21,1,"high",1,"mushroom"
21,1,"medium",1,"saxophone2"
21,1,"high",0,"handbrush"
21,2,"medium",0,"lintroller"
21,2,"medium",0,"cherry"
21,1,"medium",1,"lintroller2"
21,1,"medium",0,"pineapple"
21,2,"medium",1,"cushion2"
21,2,"low",0,"tuba"
21,1,"high",0,"handvacuum2"
21,1,"low",1,"onion"
21,1,"medium",1,"glass"
21,1,"high",0,"metronome2"
21,2,"low",0,"grape"
21,2,"medium",1,"cauliflower2"
21,2,"low",1,"pipepiano2"
21,2,"high",1,"cucumber2"
21,1,"low",1,"corn2"
21,1,"low",0,"saw2"
21,1,"low",1,"greenolive2"
21,1,"medium",1,"gong"
21,1,"low",1,"tambourine2"
21,2,"medium",0,"peppergreen"
21,1,"medium",0,"rug2"
21,2,"medium",0,"glass2"
21,1,"medium",1,"harp"
21,1,"medium",0,"onion2"
21,2,"medium",1,"guitarcase2"
21,1,"high",1,"cucumber"
21,1,"medium",1,"electricdrumset2"
21,1,"high",1,"tambourine"
21,2,"medium",0,"cabbage2"
21,1,"low",1,"thread2"
21,2,"medium",1,"handbrush2"
21,1,"low",0,"speaker2"
21,2,"medium",0,"flute2"
21,1,"medium",0,"thermometer"
21,1,"medium",1,"cushion"
21,2,"medium",0,"coconut"
21,1,"high",1,"lemon"
21,2,"medium",0,"pear"
21,1,"medium",1,"guitarcase"
21,2,"high",0,"harmonica"
21,1,"medium",1,"flyswatter"
21,1,"low",0,"maraca2"
21,2,"high",0,"pitcher"
21,1,"medium",1,"ginger2"
21,2,"medium",0,"musicsheet"
21,2,"medium",0,"scale"
21,2,"high",0,"marimba2"
21,1,"low",0,"scale2"
21,1,"high",1,"trombone"
21,1,"high",1,"brusselssprout"
21,1,"high",0,"corn"
21,2,"medium",0,"saxophone"
21,2,"medium",1,"flute"
21,2,"low",0,"eggplant2"
21,2,"low",0,"safetypin2"
21,1,"medium",0,"metronome"
21,1,"low",1,"lemon2"
21,1,"high",1,"timbal2"
21,1,"low",0,"brusselssprout2"
21,1,"medium",1,"hihat"
21,1,"high",0,"ironingboard2"
21,1,"low",1,"broccoli"
21,1,"low",1,"violin"
21,2,"high",0,"maraca"
21,1,"medium",1,"orange"
21,2,"medium",0,"iceberglettuce"
21,2,"medium",0,"towel2"
21,1,"low",0,"iron"
21,2,"low",1,"drums2"
21,1,"low",1,"record2"
21,2,"low",0,"pineapple2"
21,2,"medium",0,"match2"
21,2,"low",0,"musicsheet2"
21,2,"high",0,"dustpan2"
21,2,"low",0,"vacuumcleaner2"
21,1,"low",1,"teapot2"
21,1,"medium",1,"peanut2"
21,1,"medium",0,"cherry2"
21,2,"high",1,"garlic"
21,1,"medium",1,"mushroom2"
21,2,"high",1,"orange2"
21,2,"low",0,"pear2"
21,2,"high",1,"glassmop"
21,2,"low",1,"wateringcan2"
21,2,"low",1,"endive"
21,2,"medium",0,"celery2"
21,1,"medium",0,"electricguitar"
21,2,"high",0,"grape2"
21,2,"high",0,"grandpiano"
21,2,"medium",0,"eggplant"
21,2,"high",1,"peanut"
21,1,"low",0,"peppergreen2"
21,2,"high",0,"vacuumcleaner"
21,2,"medium",1,"gong2"
21,2,"medium",1,"garbagebin"
21,1,"high",0,"thermometer2"
21,2,"low",0,"keyboard2"
21,2,"low",0,"timbal"
21,2,"high",1,"electricguitar2"
21,2,"medium",1,"musicstand"
21,2,"high",0,"pan2"
21,2,"high",0,"leek2"
21,1,"medium",1,"match"
21,2,"low",0,"frenchhorn"
21,1,"high",0,"panflute"
21,2,"low",1,"teapot"
21,1,"high",0,"wateringcan"
21,2,"high",0,"rug"
21,1,"low",1,"sponge2"
21,2,"low",0,"rubbergloves2"
21,1,"medium",1,"coffeebean2"
21,2,"medium",0,"tuba2"
21,1,"medium",1,"speaker"
21,2,"medium",0,"broccoli2"
21,2,"low",0,"carrot2"
21,1,"low",1,"triangle2"
22,2,"medium",1,"harmonica"
22,1,"low",0,"glassmop2"
22,1,"high",1,"harp2"
22,2,"high",0,"musicsheet2"
22,1,"high",0,"ironingboard2"
22,1,"high",0,"garbagebin2"
22,2,"medium",0,"garlic2"
22,2,"medium",0,"leek"
22,2,"medium",1,"flute"
22,2,"low",0,"laud"
22,2,"medium",1,"match"
22,1,"high",1,"cherrytomato"
22,2,"high",0,"knife2"
22,2,"medium",1,"musicstand"
22,1,"low",0,"rug2"
22,1,"medium",1,"handvacuum2"
22,1,"high",0,"tambourine2"
22,1,"medium",0,"electricdrumset2"
22,2,"low",0,"iceberglettuce2"
22,2,"medium",0,"towel2"
22,1,"medium",0,"hihat"
22,1,"high",0,"dishsoap"
22,1,"high",0,"mango"
22,1,"medium",1,"coffeebean"
22,1,"high",1,"electricdrumset"
22,2,"medium",0,"safetypin"
22,1,"medium",1,"celery"
22,1,"medium",0,"endive2"
22,1,"medium",1,"flutetrans2"
22,1,"medium",1,"iron2"
22,1,"medium",0,"record"
22,1,"low",1,"metronome"
22,2,"low",0,"rubbergloves2"
22,1,"low",0,"grandpiano2"
22,2,"medium",0,"keyboard2"
22,1,"medium",0,"coconut2"
22,1,"high",1,"mango2"
22,2,"high",0,"wateringcan2"
22,1,"medium",1,"saw"
22,2,"low",1,"lettuce"
22,2,"medium",1,"thermometer"
22,2,"low",0,"electricguitar2"
22,2,"high",0,"ginger"
22,2,"high",0,"oboe"
22,2,"low",0,"laud2"
22,1,"low",1,"casabamelon2"
22,1,"medium",0,"musicstand2"
22,2,"high",1,"kiwi"
22,2,"high",1,"rubbergloves"
22,1,"high",1,"mushroom"
22,1,"medium",0,"scale2"
22,1,"high",1,"guitarcase"
22,2,"medium",1,"maraca"
22,2,"medium",0,"cherry"
22,1,"medium",1,"maraca2"
22,1,"medium",1,"pineapple"
22,2,"medium",1,"drums2"
22,2,"low",0,"vacuumcleaner"
22,1,"high",0,"harmonica2"
22,1,"low",0,"onion"
22,1,"medium",0,"gong"
22,1,"high",0,"pan2"
22,2,"low",1,"grape"
22,2,"medium",0,"cauliflower2"
22,2,"low",0,"safetypin2"
22,2,"high",1,"cucumber2"
22,1,"low",1,"corn2"
22,1,"low",1,"record2"
22,1,"low",1,"greenolive2"
22,1,"medium",0,"glass"
22,1,"low",1,"spraybottle2"
22,2,"medium",0,"peppergreen"
22,1,"medium",1,"panflute2"
22,2,"medium",0,"gong2"
22,1,"medium",1,"iron"
22,1,"medium",0,"onion2"
22,2,"medium",1,"handbrush2"
22,1,"high",0,"cucumber"
22,1,"medium",0,"dishsoap2"
22,1,"high",1,"spraybottle"
22,2,"medium",1,"cabbage2"
22,1,"low",1,"trombone2"
22,2,"medium",0,"guitarcase2"
22,1,"low",0,"sponge2"
22,2,"medium",0,"dustpan2"
22,1,"medium",1,"triangle"
22,1,"medium",1,"drums"
22,2,"medium",1,"coconut"
22,1,"high",1,"lemon"
22,2,"medium",1,"pear"
22,1,"medium",0,"handbrush"
22,2,"high",0,"handvacuum"
22,1,"medium",1,"flutetrans"
22,1,"low",1,"lintroller2"
22,2,"high",0,"musicsheet"
22,1,"medium",1,"ginger2"
22,2,"medium",0,"pitcher"
22,2,"medium",0,"saxophone"
22,2,"high",1,"match2"
22,1,"low",1,"saxophone2"
22,1,"high",1,"thread"
22,1,"high",1,"brusselssprout"
22,1,"high",0,"corn"
22,2,"medium",1,"scale"
22,2,"medium",1,"dustpan"
22,2,"low",0,"eggplant2"
22,2,"low",1,"pipepiano2"
22,1,"medium",1,"pan"
22,1,"low",0,"lemon2"
22,1,"high",0,"teapot2"
22,1,"low",1,"brusselssprout2"
22,1,"medium",1,"ironingboard"
22,1,"high",1,"hihat2"
22,1,"low",1,"broccoli"
22,1,"low",0,"wateringcan"
22,2,"high",1,"lintroller"
22,1,"medium",1,"orange"
22,2,"medium",1,"iceberglettuce"
22,2,"medium",0,"trumpet2"
22,1,"low",1,"harp"
22,2,"low",0,"cushion2"
22,1,"low",0,"saw2"
22,2,"low",0,"pineapple2"
22,2,"medium",0,"marimba2"
22,2,"low",0,"pitcher2"
22,2,"high",0,"flute2"
22,2,"low",0,"tuba2"
22,1,"low",0,"timbal2"
22,1,"medium",1,"peanut2"
22,1,"medium",0,"cherry2"
22,2,"high",0,"garlic"
22,1,"medium",1,"mushroom2"
22,2,"high",1,"orange2"
22,2,"low",1,"pear2"
22,2,"high",1,"grandpiano"
22,2,"low",0,"violin2"
22,2,"low",1,"endive"
22,2,"medium",0,"celery2"
22,1,"medium",1,"doormat"
22,2,"high",0,"grape2"
22,2,"high",0,"glassmop"
22,2,"medium",1,"eggplant"
22,2,"high",1,"peanut"
22,1,"low",0,"peppergreen2"
22,2,"high",0,"tuba"
22,2,"medium",0,"glass2"
22,2,"medium",1,"frenchhorn"
22,1,"high",0,"triangle2"
22,2,"low",0,"key2"
22,2,"low",1,"teapot"
22,2,"high",0,"doormat2"
22,2,"medium",1,"recyclingbin"
22,2,"high",1,"metronome2"
22,2,"high",0,"leek2"
22,1,"medium",1,"marimba"
22,2,"low",1,"garbagebin"
22,1,"high",0,"rug"
22,2,"low",0,"timbal"
22,1,"high",1,"violin"
22,2,"high",1,"panflute"
22,1,"low",1,"speaker2"
22,2,"low",0,"oboe2"
22,1,"medium",1,"coffeebean2"
22,2,"medium",0,"vacuumcleaner2"
22,1,"medium",1,"sponge"
22,2,"medium",0,"broccoli2"
22,2,"low",1,"carrot2"
22,1,"low",1,"thermometer2"
23,2,"medium",0,"harmonica"
23,1,"low",0,"cherry2"
23,1,"high",0,"harp2"
23,2,"high",1,"musicsheet2"
23,1,"high",0,"corn2"
23,1,"high",0,"cauliflower2"
23,2,"medium",0,"match2"
23,2,"medium",1,"safetypin"
23,2,"medium",0,"flute"
23,2,"low",0,"laud"
23,2,"medium",0,"garlic"
23,1,"high",0,"handbrush"
23,2,"high",0,"eggplant2"
23,2,"medium",0,"musicstand"
23,1,"low",0,"kiwi2"
23,1,"medium",0,"coconut2"
23,1,"high",0,"tambourine2"
23,1,"medium",0,"electricdrumset2"
23,2,"low",1,"rubbergloves2"
23,2,"medium",0,"pear2"
23,1,"medium",0,"hihat"
23,1,"high",0,"brusselssprout"
23,1,"high",0,"sponge"
23,1,"medium",0,"iron"
23,1,"high",0,"electricdrumset"
23,2,"medium",1,"leek"
23,1,"medium",0,"glass"
23,1,"medium",0,"lintroller2"
23,1,"medium",0,"flutetrans2"
23,1,"medium",0,"coffeebean2"
23,1,"medium",0,"record"
